counterparty_id,acct_last_updated_ts_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
17162,2,15.3,1,15.3,NaN,15.3,15.3,15.3,NaN,0.0,NaN,NaN,15.3,0.0,NaN,NaN
69780,30,2099.7,1,2099.7,NaN,2099.7,2099.7,2099.7,NaN,0.0,NaN,NaN,2099.7,0.0,NaN,NaN
69557,13,139.79,1,139.79,NaN,139.79,139.79,139.79,NaN,0.0,NaN,NaN,139.79,0.0,NaN,NaN
70297,2,51.375,2,99.0,-2.0,3.75,99.0,3.75,0.0,47.625,67.35192090801866,67.35192090801866,102.75,2268.140625,4536.28125,4536.28125
13631,30,80.0,1,80.0,NaN,80.0,80.0,80.0,NaN,0.0,NaN,NaN,80.0,0.0,NaN,NaN
69867,26,282.28,1,282.28,NaN,282.28,282.28,282.28,NaN,0.0,NaN,NaN,282.28,0.0,NaN,NaN
15615,13,536.78,1,536.78,NaN,536.78,536.78,536.78,NaN,0.0,NaN,NaN,536.78,0.0,NaN,NaN
16839,13,335.72,1,335.72,NaN,335.72,335.72,335.72,NaN,0.0,NaN,NaN,335.72,0.0,NaN,NaN
14267,1,418.18,1,418.18,NaN,418.18,418.18,418.18,NaN,0.0,NaN,NaN,418.18,0.0,NaN,NaN
13468,24,111.72666666666667,3,102.7,-1.5000000000000009,125.38,125.38,102.7,0.6021337093575304,9.820052047836716,12.02705838238649,12.02705838238649,335.18,96.43342222222209,144.65013333333314,144.65013333333314
69738,12,242.585,2,465.37,-2.0000000000000004,19.8,465.37,19.8,0.0,222.785,315.06556849328996,315.06556849328996,485.17,49633.156225,99266.31245,99266.31245
69825,3,355.2,1,355.2,NaN,355.2,355.2,355.2,NaN,0.0,NaN,NaN,355.2,0.0,NaN,NaN
12415,15,254.325,2,350.0,-2.0,158.65,350.0,158.65,0.0,95.675,135.30488258004587,135.30488258004587,508.65,9153.705624999999,18307.411249999997,18307.411249999997
70044,28,207.94333333333336,3,144.95,-1.4999999999999996,18.96,459.92,18.96,0.4703248765792665,185.4499940385248,227.12892909828403,227.12892909828403,623.83,34391.70028888889,51587.55043333334,51587.55043333334
13632,8,261.58,1,261.58,NaN,261.58,261.58,261.58,NaN,0.0,NaN,NaN,261.58,0.0,NaN,NaN
17574,8,185.65,1,185.65,NaN,185.65,185.65,185.65,NaN,0.0,NaN,NaN,185.65,0.0,NaN,NaN
70099,31,318.335,4,403.34,-0.9287409569284217,79.2,461.4,79.2,-0.8176266890767658,145.77502075115615,168.32649494360655,168.32649494360655,1273.34,21250.356675000003,28333.808900000004,28333.808900000004
69880,22,282.4,1,282.4,NaN,282.4,282.4,282.4,NaN,0.0,NaN,NaN,282.4,0.0,NaN,NaN
69656,7,136.2,1,136.2,NaN,136.2,136.2,136.2,NaN,0.0,NaN,NaN,136.2,0.0,NaN,NaN
13719,13,132.9,1,132.9,NaN,132.9,132.9,132.9,NaN,0.0,NaN,NaN,132.9,0.0,NaN,NaN
17613,7,426.4,1,426.4,NaN,426.4,426.4,426.4,NaN,0.0,NaN,NaN,426.4,0.0,NaN,NaN
17854,6,111.76,1,111.76,NaN,111.76,111.76,111.76,NaN,0.0,NaN,NaN,111.76,0.0,NaN,NaN
70621,31,820.74,1,820.74,NaN,820.74,820.74,820.74,NaN,0.0,NaN,NaN,820.74,0.0,NaN,NaN
16258,14,1032.46,1,1032.46,NaN,1032.46,1032.46,1032.46,NaN,0.0,NaN,NaN,1032.46,0.0,NaN,NaN
70063,6,204.76000000000002,2,15.6,-1.999999999999996,393.92,393.92,15.6,-5.503921173752609E-16,189.16,267.5126374584946,267.5126374584946,409.52000000000004,35781.5056,71563.0112,71563.0112
70003,11,368.26,1,368.26,NaN,368.26,368.26,368.26,NaN,0.0,NaN,NaN,368.26,0.0,NaN,NaN
69594,14,301.15,1,301.15,NaN,301.15,301.15,301.15,NaN,0.0,NaN,NaN,301.15,0.0,NaN,NaN
14543,8,352.54,1,352.54,NaN,352.54,352.54,352.54,NaN,0.0,NaN,NaN,352.54,0.0,NaN,NaN
17581,12,323.7,1,323.7,NaN,323.7,323.7,323.7,NaN,0.0,NaN,NaN,323.7,0.0,NaN,NaN
70135,18,399.49,2,653.98,-2.0,145.0,653.98,145.0,0.0,254.49,359.90320948832897,359.90320948832897,798.98,64765.16010000001,129530.32020000002,129530.32020000002
15732,13,156.02,1,156.02,NaN,156.02,156.02,156.02,NaN,0.0,NaN,NaN,156.02,0.0,NaN,NaN
15813,5,533.26,1,533.26,NaN,533.26,533.26,533.26,NaN,0.0,NaN,NaN,533.26,0.0,NaN,NaN
70111,4,509.53499999999997,2,866.4,-1.9999999999999993,152.67,866.4,152.67,0.0,356.865,504.6833229362746,504.6833229362746,1019.0699999999999,127352.62822500001,254705.25645000002,254705.25645000002
69994,25,438.53999999999996,2,427.8,-1.9999999999999996,449.28,449.28,427.8,0.0,10.73999999999998,15.188653659887013,15.188653659887013,877.0799999999999,115.34759999999959,230.69519999999918,230.69519999999918
70124,1,359.5,2,346.4,-1.9999999999999987,372.6,372.6,346.4,0.0,13.100000000000023,18.526197667087576,18.526197667087576,719.0,171.61000000000058,343.22000000000116,343.22000000000116
16497,24,718.64,1,718.64,NaN,718.64,718.64,718.64,NaN,0.0,NaN,NaN,718.64,0.0,NaN,NaN
70256,6,184.55,1,184.55,NaN,184.55,184.55,184.55,NaN,0.0,NaN,NaN,184.55,0.0,NaN,NaN
17686,21,12.64,1,12.64,NaN,12.64,12.64,12.64,NaN,0.0,NaN,NaN,12.64,0.0,NaN,NaN
69778,6,1702.755,2,3096.0,-2.0,309.51,3096.0,309.51,0.0,1393.245,1970.3459747085026,1970.3459747085026,3405.51,1941131.6300249996,3882263.260049999,3882263.260049999
69861,30,213.12,1,213.12,NaN,213.12,213.12,213.12,NaN,0.0,NaN,NaN,213.12,0.0,NaN,NaN
14377,11,302.45,1,302.45,NaN,302.45,302.45,302.45,NaN,0.0,NaN,NaN,302.45,0.0,NaN,NaN
14232,26,156.22,2,310.79,-2.000000000000002,1.65,310.79,1.65,-5.043761066693222E-16,154.57000000000002,218.59499033600935,218.59499033600935,312.44,23891.88490000001,47783.76980000002,47783.76980000002
70003,6,479.5,2,586.52,-1.9999999999999998,372.48,586.52,372.48,0.0,107.01999999999998,151.3491354451686,151.3491354451686,959.0,11453.280399999996,22906.560799999992,22906.560799999992
69894,5,506.68,1,506.68,NaN,506.68,506.68,506.68,NaN,0.0,NaN,NaN,506.68,0.0,NaN,NaN
15581,30,18.88,1,18.88,NaN,18.88,18.88,18.88,NaN,0.0,NaN,NaN,18.88,0.0,NaN,NaN
17386,4,553.6800000000001,2,179.28,-2.0000000000000004,928.08,928.08,179.28,0.0,374.40000000000003,529.4815577524868,529.4815577524868,1107.3600000000001,140175.36000000002,280350.72000000003,280350.72000000003
14167,4,143.1,1,143.1,NaN,143.1,143.1,143.1,NaN,0.0,NaN,NaN,143.1,0.0,NaN,NaN
13614,1,589.23,1,589.23,NaN,589.23,589.23,589.23,NaN,0.0,NaN,NaN,589.23,0.0,NaN,NaN
70155,16,395.7,1,395.7,NaN,395.7,395.7,395.7,NaN,0.0,NaN,NaN,395.7,0.0,NaN,NaN
70000,7,72.0,1,72.0,NaN,72.0,72.0,72.0,NaN,0.0,NaN,NaN,72.0,0.0,NaN,NaN
69826,6,171.845,2,208.89,-2.0,134.8,208.89,134.8,0.0,37.04499999999999,52.389541418111286,52.389541418111286,343.69,1372.332024999999,2744.664049999998,2744.664049999998
17750,12,307.41,1,307.41,NaN,307.41,307.41,307.41,NaN,0.0,NaN,NaN,307.41,0.0,NaN,NaN
16511,6,241.95,1,241.95,NaN,241.95,241.95,241.95,NaN,0.0,NaN,NaN,241.95,0.0,NaN,NaN
69823,31,421.44,1,421.44,NaN,421.44,421.44,421.44,NaN,0.0,NaN,NaN,421.44,0.0,NaN,NaN
15856,22,251.025,2,489.6,-1.9999999999999998,12.45,489.6,12.45,0.0,238.57500000000002,337.3960006431612,337.3960006431612,502.05,56918.03062500001,113836.06125000001,113836.06125000001
69745,18,411.74,1,411.74,NaN,411.74,411.74,411.74,NaN,0.0,NaN,NaN,411.74,0.0,NaN,NaN
69716,13,193.36,1,193.36,NaN,193.36,193.36,193.36,NaN,0.0,NaN,NaN,193.36,0.0,NaN,NaN
69654,3,118.8,1,118.8,NaN,118.8,118.8,118.8,NaN,0.0,NaN,NaN,118.8,0.0,NaN,NaN
70023,17,180.3,1,180.3,NaN,180.3,180.3,180.3,NaN,0.0,NaN,NaN,180.3,0.0,NaN,NaN
70749,4,16.5,1,16.5,NaN,16.5,16.5,16.5,NaN,0.0,NaN,NaN,16.5,0.0,NaN,NaN
17841,25,216.475,2,403.05,-2.0000000000000027,29.9,403.05,29.9,-5.735876217747741E-16,186.57500000000002,263.8568953997602,263.8568953997602,432.95,34810.230625000004,69620.46125000001,69620.46125000001
14639,13,534.34,1,534.34,NaN,534.34,534.34,534.34,NaN,0.0,NaN,NaN,534.34,0.0,NaN,NaN
70155,4,215.89999999999998,2,311.78,-1.9999999999999996,120.02,311.78,120.02,0.0,95.88,135.59479636033234,135.59479636033234,431.79999999999995,9192.9744,18385.9488,18385.9488
13576,9,171.345,2,332.04,-2.0000000000000027,10.65,332.04,10.65,-4.488725356651798E-16,160.69500000000002,227.25704840554454,227.25704840554454,342.69,25822.883025000006,51645.76605000001,51645.76605000001
69593,26,263.3,1,263.3,NaN,263.3,263.3,263.3,NaN,0.0,NaN,NaN,263.3,0.0,NaN,NaN
70028,15,333.39666666666665,3,515.17,-1.4999999999999993,232.0,515.17,232.0,0.6930124259536319,128.81930143508083,157.7707787688624,157.7707787688624,1000.1899999999999,16594.412422222216,24891.618633333324,24891.618633333324
69460,9,378.45,1,378.45,NaN,378.45,378.45,378.45,NaN,0.0,NaN,NaN,378.45,0.0,NaN,NaN
12566,23,351.65,1,351.65,NaN,351.65,351.65,351.65,NaN,0.0,NaN,NaN,351.65,0.0,NaN,NaN
15498,24,683.28,1,683.28,NaN,683.28,683.28,683.28,NaN,0.0,NaN,NaN,683.28,0.0,NaN,NaN
70577,3,366.25,1,366.25,NaN,366.25,366.25,366.25,NaN,0.0,NaN,NaN,366.25,0.0,NaN,NaN
70325,8,223.18,1,223.18,NaN,223.18,223.18,223.18,NaN,0.0,NaN,NaN,223.18,0.0,NaN,NaN
13314,7,499.62,1,499.62,NaN,499.62,499.62,499.62,NaN,0.0,NaN,NaN,499.62,0.0,NaN,NaN
70150,21,366.1,1,366.1,NaN,366.1,366.1,366.1,NaN,0.0,NaN,NaN,366.1,0.0,NaN,NaN
14440,15,373.02,1,373.02,NaN,373.02,373.02,373.02,NaN,0.0,NaN,NaN,373.02,0.0,NaN,NaN
69672,23,129.015,2,253.78,-1.9999999999999973,4.25,253.78,4.25,4.795366635487529E-16,124.765,176.4443551094792,176.4443551094792,258.03,15566.305225,31132.61045,31132.61045
16007,1,751.74,1,751.74,NaN,751.74,751.74,751.74,NaN,0.0,NaN,NaN,751.74,0.0,NaN,NaN
17521,12,338.19,1,338.19,NaN,338.19,338.19,338.19,NaN,0.0,NaN,NaN,338.19,0.0,NaN,NaN
70221,12,193.14,1,193.14,NaN,193.14,193.14,193.14,NaN,0.0,NaN,NaN,193.14,0.0,NaN,NaN
69956,20,709.63,1,709.63,NaN,709.63,709.63,709.63,NaN,0.0,NaN,NaN,709.63,0.0,NaN,NaN
70388,19,572.23,1,572.23,NaN,572.23,572.23,572.23,NaN,0.0,NaN,NaN,572.23,0.0,NaN,NaN
13308,14,284.68,1,284.68,NaN,284.68,284.68,284.68,NaN,0.0,NaN,NaN,284.68,0.0,NaN,NaN
69582,18,337.04,1,337.04,NaN,337.04,337.04,337.04,NaN,0.0,NaN,NaN,337.04,0.0,NaN,NaN
69757,25,341.7,1,341.7,NaN,341.7,341.7,341.7,NaN,0.0,NaN,NaN,341.7,0.0,NaN,NaN
13078,1,318.8,1,318.8,NaN,318.8,318.8,318.8,NaN,0.0,NaN,NaN,318.8,0.0,NaN,NaN
70232,18,284.98,1,284.98,NaN,284.98,284.98,284.98,NaN,0.0,NaN,NaN,284.98,0.0,NaN,NaN
69830,26,527.8199999999999,2,1014.64,-2.0,41.0,1014.64,41.0,0.0,486.82,688.4674464344702,688.4674464344702,1055.6399999999999,236993.7124,473987.4248,473987.4248
17111,14,248.61,1,248.61,NaN,248.61,248.61,248.61,NaN,0.0,NaN,NaN,248.61,0.0,NaN,NaN
70236,9,387.8,1,387.8,NaN,387.8,387.8,387.8,NaN,0.0,NaN,NaN,387.8,0.0,NaN,NaN
69413,5,42.5,1,42.5,NaN,42.5,42.5,42.5,NaN,0.0,NaN,NaN,42.5,0.0,NaN,NaN
69955,20,269.36,1,269.36,NaN,269.36,269.36,269.36,NaN,0.0,NaN,NaN,269.36,0.0,NaN,NaN
13447,22,223.71,1,223.71,NaN,223.71,223.71,223.71,NaN,0.0,NaN,NaN,223.71,0.0,NaN,NaN
15427,19,506.51,1,506.51,NaN,506.51,506.51,506.51,NaN,0.0,NaN,NaN,506.51,0.0,NaN,NaN
14284,20,343.15,1,343.15,NaN,343.15,343.15,343.15,NaN,0.0,NaN,NaN,343.15,0.0,NaN,NaN
17314,1,315.72,1,315.72,NaN,315.72,315.72,315.72,NaN,0.0,NaN,NaN,315.72,0.0,NaN,NaN
12508,14,123.08,1,123.08,NaN,123.08,123.08,123.08,NaN,0.0,NaN,NaN,123.08,0.0,NaN,NaN
18082,8,703.37,1,703.37,NaN,703.37,703.37,703.37,NaN,0.0,NaN,NaN,703.37,0.0,NaN,NaN
69841,4,133.7,1,133.7,NaN,133.7,133.7,133.7,NaN,0.0,NaN,NaN,133.7,0.0,NaN,NaN
14744,9,88.2,1,88.2,NaN,88.2,88.2,88.2,NaN,0.0,NaN,NaN,88.2,0.0,NaN,NaN
14954,15,336.17,1,336.17,NaN,336.17,336.17,336.17,NaN,0.0,NaN,NaN,336.17,0.0,NaN,NaN
12839,28,566.76,1,566.76,NaN,566.76,566.76,566.76,NaN,0.0,NaN,NaN,566.76,0.0,NaN,NaN
69756,31,151.885,2,300.02,-2.0000000000000004,3.75,300.02,3.75,0.0,148.135,209.49452606213842,209.49452606213842,303.77,21943.978225,43887.95645,43887.95645
69808,29,574.98,1,574.98,NaN,574.98,574.98,574.98,NaN,0.0,NaN,NaN,574.98,0.0,NaN,NaN
69724,17,441.04,1,441.04,NaN,441.04,441.04,441.04,NaN,0.0,NaN,NaN,441.04,0.0,NaN,NaN
15948,12,311.0,1,311.0,NaN,311.0,311.0,311.0,NaN,0.0,NaN,NaN,311.0,0.0,NaN,NaN
15318,1,312.62,1,312.62,NaN,312.62,312.62,312.62,NaN,0.0,NaN,NaN,312.62,0.0,NaN,NaN
69761,12,694.77,1,694.77,NaN,694.77,694.77,694.77,NaN,0.0,NaN,NaN,694.77,0.0,NaN,NaN
69880,13,213.48,1,213.48,NaN,213.48,213.48,213.48,NaN,0.0,NaN,NaN,213.48,0.0,NaN,NaN
14205,5,238.2,1,238.2,NaN,238.2,238.2,238.2,NaN,0.0,NaN,NaN,238.2,0.0,NaN,NaN
14176,3,2.9,1,2.9,NaN,2.9,2.9,2.9,NaN,0.0,NaN,NaN,2.9,0.0,NaN,NaN
16996,28,5.9,1,5.9,NaN,5.9,5.9,5.9,NaN,0.0,NaN,NaN,5.9,0.0,NaN,NaN
16503,18,10.5,1,10.5,NaN,10.5,10.5,10.5,NaN,0.0,NaN,NaN,10.5,0.0,NaN,NaN
14107,27,14.75,1,14.75,NaN,14.75,14.75,14.75,NaN,0.0,NaN,NaN,14.75,0.0,NaN,NaN
13148,11,42.05,1,42.05,NaN,42.05,42.05,42.05,NaN,0.0,NaN,NaN,42.05,0.0,NaN,NaN
17306,29,16.8,1,16.8,NaN,16.8,16.8,16.8,NaN,0.0,NaN,NaN,16.8,0.0,NaN,NaN
69730,6,1.95,1,1.95,NaN,1.95,1.95,1.95,NaN,0.0,NaN,NaN,1.95,0.0,NaN,NaN
69620,4,6.01,1,6.01,NaN,6.01,6.01,6.01,NaN,0.0,NaN,NaN,6.01,0.0,NaN,NaN
16498,28,14.85,1,14.85,NaN,14.85,14.85,14.85,NaN,0.0,NaN,NaN,14.85,0.0,NaN,NaN
13534,14,27.445,2,34.38,-2.0000000000000018,20.51,34.38,20.51,-3.4085587995385487E-16,6.9350000000000005,9.807571055057416,9.807571055057416,54.89,48.09422500000001,96.18845000000002,96.18845000000002
69880,18,21.8,1,21.8,NaN,21.8,21.8,21.8,NaN,0.0,NaN,NaN,21.8,0.0,NaN,NaN
15270,18,39.89,1,39.89,NaN,39.89,39.89,39.89,NaN,0.0,NaN,NaN,39.89,0.0,NaN,NaN
12560,24,32.62,1,32.62,NaN,32.62,32.62,32.62,NaN,0.0,NaN,NaN,32.62,0.0,NaN,NaN
12867,2,13.3,1,13.3,NaN,13.3,13.3,13.3,NaN,0.0,NaN,NaN,13.3,0.0,NaN,NaN
17460,24,159.85,1,159.85,NaN,159.85,159.85,159.85,NaN,0.0,NaN,NaN,159.85,0.0,NaN,NaN
15706,7,32.4,1,32.4,NaN,32.4,32.4,32.4,NaN,0.0,NaN,NaN,32.4,0.0,NaN,NaN
15473,28,102.0,1,102.0,NaN,102.0,102.0,102.0,NaN,0.0,NaN,NaN,102.0,0.0,NaN,NaN
12679,25,3.18,1,3.18,NaN,3.18,3.18,3.18,NaN,0.0,NaN,NaN,3.18,0.0,NaN,NaN
70385,10,17.85,1,17.85,NaN,17.85,17.85,17.85,NaN,0.0,NaN,NaN,17.85,0.0,NaN,NaN
70218,14,606.0,1,606.0,NaN,606.0,606.0,606.0,NaN,0.0,NaN,NaN,606.0,0.0,NaN,NaN
15529,28,27.45,1,27.45,NaN,27.45,27.45,27.45,NaN,0.0,NaN,NaN,27.45,0.0,NaN,NaN
13435,10,4.15,1,4.15,NaN,4.15,4.15,4.15,NaN,0.0,NaN,NaN,4.15,0.0,NaN,NaN
69989,22,442.35,1,442.35,NaN,442.35,442.35,442.35,NaN,0.0,NaN,NaN,442.35,0.0,NaN,NaN
69704,4,452.52,1,452.52,NaN,452.52,452.52,452.52,NaN,0.0,NaN,NaN,452.52,0.0,NaN,NaN
16722,8,370.32666666666665,3,480.68,-1.5000000000000002,311.46,480.68,311.46,0.7023730721344554,78.08973356907354,95.64000069705843,95.64000069705843,1110.98,6098.006488888891,9147.009733333336,9147.009733333336
14673,20,373.49,1,373.49,NaN,373.49,373.49,373.49,NaN,0.0,NaN,NaN,373.49,0.0,NaN,NaN
16863,30,164.25,1,164.25,NaN,164.25,164.25,164.25,NaN,0.0,NaN,NaN,164.25,0.0,NaN,NaN
70367,27,382.66,1,382.66,NaN,382.66,382.66,382.66,NaN,0.0,NaN,NaN,382.66,0.0,NaN,NaN
18118,28,132.65,1,132.65,NaN,132.65,132.65,132.65,NaN,0.0,NaN,NaN,132.65,0.0,NaN,NaN
13089,1,450.8350000000001,8,1247.64,-0.754432090368903,212.55,1247.64,33.0,1.0163541461493628,454.6312744686622,486.0212761068917,486.0212761068917,3606.6800000000007,206689.59572500005,236216.6808285715,236216.6808285715
69743,17,488.09,1,488.09,NaN,488.09,488.09,488.09,NaN,0.0,NaN,NaN,488.09,0.0,NaN,NaN
17377,9,255.735,2,196.78,-1.9999999999999998,314.69,314.69,196.78,0.0,58.955,83.37496056970582,83.37496056970582,511.47,3475.692025,6951.38405,6951.38405
69702,9,1001.52,1,1001.52,NaN,1001.52,1001.52,1001.52,NaN,0.0,NaN,NaN,1001.52,0.0,NaN,NaN
69647,7,313.15,1,313.15,NaN,313.15,313.15,313.15,NaN,0.0,NaN,NaN,313.15,0.0,NaN,NaN
13089,17,602.588,5,704.59,-1.203303158384358,313.5,1095.29,204.3,0.21327088100904834,317.4753442647161,354.9482254780266,354.9482254780266,3012.94,100790.594216,125988.24277,125988.24277
13999,23,158.0,2,307.6,-2.0000000000000018,8.4,307.6,8.4,-5.563336704934395E-16,149.60000000000002,211.56634893101506,211.56634893101506,316.0,22380.160000000007,44760.320000000014,44760.320000000014
14426,20,228.52499999999998,2,132.35,-2.0,324.7,324.7,132.35,0.0,96.175,136.01198936123242,136.01198936123242,457.04999999999995,9249.630625,18499.26125,18499.26125
70096,5,362.4,1,362.4,NaN,362.4,362.4,362.4,NaN,0.0,NaN,NaN,362.4,0.0,NaN,NaN
16029,3,2109.18,4,791.52,-0.6953468913973504,9.6,6930.0,9.6,1.1132619534301638,2799.7681306136765,3232.8937677566832,3232.8937677566832,8436.72,7838701.5852000015,1.0451602113600003E7,1.0451602113600003E7
17381,27,191.0,1,191.0,NaN,191.0,191.0,191.0,NaN,0.0,NaN,NaN,191.0,0.0,NaN,NaN
70106,17,246.47500000000002,2,160.15,-1.9999999999999982,332.8,332.8,160.15,-3.6193482933109394E-16,86.325,122.08198577185743,122.08198577185743,492.95000000000005,7452.005625000001,14904.011250000001,14904.011250000001
69591,8,467.52,1,467.52,NaN,467.52,467.52,467.52,NaN,0.0,NaN,NaN,467.52,0.0,NaN,NaN
69762,6,1.9,1,1.9,NaN,1.9,1.9,1.9,NaN,0.0,NaN,NaN,1.9,0.0,NaN,NaN
69730,23,308.18,1,308.18,NaN,308.18,308.18,308.18,NaN,0.0,NaN,NaN,308.18,0.0,NaN,NaN
70279,9,714.0566666666667,3,1695.21,-1.4999999999999998,125.0,1695.21,125.0,0.6651645983036877,698.424277944447,855.3915524678353,855.3915524678353,2142.17,487796.4720222222,731694.7080333333,731694.7080333333
16572,1,354.95,2,342.58,-2.0000000000000004,367.32,367.32,342.58,0.0,12.370000000000005,17.493821766555193,17.493821766555193,709.9,153.0169000000001,306.0338000000002,306.0338000000002
70045,28,222.1925,4,382.86,-1.739137384316438,29.1,382.86,29.1,-0.15268044566041386,146.93725759231387,169.6685304498156,169.6685304498156,888.77,21590.557668749996,28787.410224999996,28787.410224999996
69692,24,298.01,2,576.1,-1.999999999999998,19.92,576.1,19.92,0.0,278.09000000000003,393.27864956033403,393.27864956033403,596.02,77334.04810000001,154668.09620000003,154668.09620000003
15867,10,286.6,2,215.49,-1.9999999999999998,357.71,357.71,215.49,0.0,71.10999999999999,100.56472642035077,100.56472642035077,573.2,5056.632099999998,10113.264199999996,10113.264199999996
69888,24,794.9050000000001,2,222.9,-2.0000000000000004,1366.91,1366.91,222.9,0.0,572.005,808.9372287452222,808.9372287452222,1589.8100000000002,327189.720025,654379.44005,654379.44005
16817,21,6.8,1,6.8,NaN,6.8,6.8,6.8,NaN,0.0,NaN,NaN,6.8,0.0,NaN,NaN
69933,1,1937.06,1,1937.06,NaN,1937.06,1937.06,1937.06,NaN,0.0,NaN,NaN,1937.06,0.0,NaN,NaN
69935,23,724.8566666666666,3,1407.19,-1.4999999999999996,14.7,1407.19,14.7,-0.07325390105976273,568.8220011177095,696.6618286036154,696.6618286036154,2174.5699999999997,323558.4689555555,485337.70343333326,485337.70343333326
69747,2,105.0,1,105.0,NaN,105.0,105.0,105.0,NaN,0.0,NaN,NaN,105.0,0.0,NaN,NaN
69846,28,453.0,1,453.0,NaN,453.0,453.0,453.0,NaN,0.0,NaN,NaN,453.0,0.0,NaN,NaN
69691,11,480.34,1,480.34,NaN,480.34,480.34,480.34,NaN,0.0,NaN,NaN,480.34,0.0,NaN,NaN
70268,24,113.62,1,113.62,NaN,113.62,113.62,113.62,NaN,0.0,NaN,NaN,113.62,0.0,NaN,NaN
69962,18,435.0,1,435.0,NaN,435.0,435.0,435.0,NaN,0.0,NaN,NaN,435.0,0.0,NaN,NaN
70181,1,378.8733333333333,3,614.0,-1.5,447.62,614.0,75.0,-0.4292060017086972,225.35132295053327,275.9978770449753,275.9978770449753,1136.62,50783.21875555555,76174.82813333333,76174.82813333333
70033,17,183.6,1,183.6,NaN,183.6,183.6,183.6,NaN,0.0,NaN,NaN,183.6,0.0,NaN,NaN
17071,9,278.5,1,278.5,NaN,278.5,278.5,278.5,NaN,0.0,NaN,NaN,278.5,0.0,NaN,NaN
12901,20,173.22,2,339.24,-1.9999999999999984,7.2,339.24,7.2,4.0705106669780274E-16,166.02,234.78773562518126,234.78773562518126,346.44,27562.640400000004,55125.28080000001,55125.28080000001
16145,30,169.53,2,337.36,-1.9999999999999998,1.7,337.36,1.7,0.0,167.83,237.34746217307656,237.34746217307656,339.06,28166.908900000006,56333.81780000001,56333.81780000001
70070,27,430.38,1,430.38,NaN,430.38,430.38,430.38,NaN,0.0,NaN,NaN,430.38,0.0,NaN,NaN
14304,15,383.45,1,383.45,NaN,383.45,383.45,383.45,NaN,0.0,NaN,NaN,383.45,0.0,NaN,NaN
17429,20,186.86,1,186.86,NaN,186.86,186.86,186.86,NaN,0.0,NaN,NaN,186.86,0.0,NaN,NaN
16319,21,404.4,1,404.4,NaN,404.4,404.4,404.4,NaN,0.0,NaN,NaN,404.4,0.0,NaN,NaN
70299,12,463.2,1,463.2,NaN,463.2,463.2,463.2,NaN,0.0,NaN,NaN,463.2,0.0,NaN,NaN
70179,31,305.21,1,305.21,NaN,305.21,305.21,305.21,NaN,0.0,NaN,NaN,305.21,0.0,NaN,NaN
14021,14,302.8,1,302.8,NaN,302.8,302.8,302.8,NaN,0.0,NaN,NaN,302.8,0.0,NaN,NaN
70062,25,223.44,1,223.44,NaN,223.44,223.44,223.44,NaN,0.0,NaN,NaN,223.44,0.0,NaN,NaN
70381,21,1541.16,1,1541.16,NaN,1541.16,1541.16,1541.16,NaN,0.0,NaN,NaN,1541.16,0.0,NaN,NaN
69977,11,1378.48,1,1378.48,NaN,1378.48,1378.48,1378.48,NaN,0.0,NaN,NaN,1378.48,0.0,NaN,NaN
69815,13,51.0,1,51.0,NaN,51.0,51.0,51.0,NaN,0.0,NaN,NaN,51.0,0.0,NaN,NaN
70129,25,270.725,2,524.5,-2.0000000000000004,16.95,524.5,16.95,0.0,253.775,358.8920467912322,358.8920467912322,541.45,64401.750625,128803.50125,128803.50125
17966,16,136.5,1,136.5,NaN,136.5,136.5,136.5,NaN,0.0,NaN,NaN,136.5,0.0,NaN,NaN
18092,8,452.4,1,452.4,NaN,452.4,452.4,452.4,NaN,0.0,NaN,NaN,452.4,0.0,NaN,NaN
15238,16,300.14,1,300.14,NaN,300.14,300.14,300.14,NaN,0.0,NaN,NaN,300.14,0.0,NaN,NaN
17360,3,330.95,1,330.95,NaN,330.95,330.95,330.95,NaN,0.0,NaN,NaN,330.95,0.0,NaN,NaN
13663,6,189.47,1,189.47,NaN,189.47,189.47,189.47,NaN,0.0,NaN,NaN,189.47,0.0,NaN,NaN
70066,9,118.925,2,192.85,-2.0000000000000004,45.0,192.85,45.0,0.0,73.925,104.54573759843105,104.54573759843105,237.85,5464.905624999999,10929.811249999999,10929.811249999999
70283,4,32.28,1,32.28,NaN,32.28,32.28,32.28,NaN,0.0,NaN,NaN,32.28,0.0,NaN,NaN
14422,22,630.84,1,630.84,NaN,630.84,630.84,630.84,NaN,0.0,NaN,NaN,630.84,0.0,NaN,NaN
70133,2,168.1,1,168.1,NaN,168.1,168.1,168.1,NaN,0.0,NaN,NaN,168.1,0.0,NaN,NaN
70031,17,97.30000000000001,3,173.85,-1.4999999999999996,44.85,173.85,44.85,0.5705514154263263,55.35255188335945,67.79275403758133,67.79275403758133,291.90000000000003,3063.905,4595.8575,4595.8575
