counterparty_acct_id,txn_timestamp_weekday,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
6147,5,369.28749999999997,4,164.0,-1.038918651116641,1.95,928.08,1.95,0.6789345535458085,349.8285982717108,403.94727076480336,403.94727076480336,1477.1499999999999,122380.04816875001,163173.39755833335,163173.39755833335
5985,1,140.76,1,140.76,NaN,140.76,140.76,140.76,NaN,0.0,NaN,NaN,140.76,0.0,NaN,NaN
6081,3,84.94285714285715,7,170.76,-1.8564162288117205,23.4,199.8,3.95,0.30216304025075946,85.92315781545504,92.80761763172349,92.80761763172349,594.6,7382.789048979593,8613.253890476191,8613.253890476191
5617,4,162.21749999999997,4,441.18,-1.1058416723837654,17.55,441.18,11.8,0.7204938584295036,174.38041839251906,201.3571630006409,201.3571630006409,648.8699999999999,30408.53031875,40544.70709166666,40544.70709166666
4517,5,311.02,1,311.02,NaN,311.02,311.02,311.02,NaN,0.0,NaN,NaN,311.02,0.0,NaN,NaN
6286,3,174.20499999999998,4,462.06,-0.9877542425021071,27.15,462.06,27.15,0.8267750105409567,175.89519756093398,203.1062793219353,203.1062793219353,696.8199999999999,30939.120525,41252.1607,41252.1607
1796,1,427.3966666666667,3,393.14,-1.5000000000000007,4.15,884.9,4.15,0.1417268039464921,360.3796886926651,441.37317548003904,441.37317548003904,1282.19,129873.52002222223,194810.28003333334,194810.28003333334
1302,5,353.86,1,353.86,NaN,353.86,353.86,353.86,NaN,0.0,NaN,NaN,353.86,0.0,NaN,NaN
5879,1,632.12,2,438.32,-2.0,825.92,825.92,438.32,0.0,193.79999999999998,274.0745883879058,274.0745883879058,1264.24,37558.439999999995,75116.87999999999,75116.87999999999
6201,2,192.065,2,348.99,-1.9999999999999998,35.14,348.99,35.14,0.0,156.925,221.92546327539796,221.92546327539796,384.13,24625.455625000002,49250.911250000005,49250.911250000005
5573,3,368.38,1,368.38,NaN,368.38,368.38,368.38,NaN,0.0,NaN,NaN,368.38,0.0,NaN,NaN
4901,2,500.21500000000003,2,283.2,-2.000000000000001,717.23,717.23,283.2,0.0,217.01500000000001,306.90555623839725,306.90555623839725,1000.4300000000001,47095.510225000005,94191.02045000001,94191.02045000001
4917,6,215.65999999999997,3,130.25,-1.5000000000000002,16.9,499.83,16.9,0.550252254476086,206.19812042466987,252.5400904806997,252.5400904806997,646.9799999999999,42517.66486666666,63776.49729999999,63776.49729999999
3832,5,399.4,1,399.4,NaN,399.4,399.4,399.4,NaN,0.0,NaN,NaN,399.4,0.0,NaN,NaN
2357,3,82.56,1,82.56,NaN,82.56,82.56,82.56,NaN,0.0,NaN,NaN,82.56,0.0,NaN,NaN
1913,2,249.13000000000002,2,490.79,-2.000000000000001,7.47,490.79,7.47,0.0,241.66,341.75884948308214,341.75884948308214,498.26000000000005,58399.5556,116799.1112,116799.1112
5549,4,232.5,1,232.5,NaN,232.5,232.5,232.5,NaN,0.0,NaN,NaN,232.5,0.0,NaN,NaN
2619,2,718.05,1,718.05,NaN,718.05,718.05,718.05,NaN,0.0,NaN,NaN,718.05,0.0,NaN,NaN
1259,2,245.1,1,245.1,NaN,245.1,245.1,245.1,NaN,0.0,NaN,NaN,245.1,0.0,NaN,NaN
2911,3,691.64,1,691.64,NaN,691.64,691.64,691.64,NaN,0.0,NaN,NaN,691.64,0.0,NaN,NaN
2335,3,19.9,1,19.9,NaN,19.9,19.9,19.9,NaN,0.0,NaN,NaN,19.9,0.0,NaN,NaN
5134,5,2.1,1,2.1,NaN,2.1,2.1,2.1,NaN,0.0,NaN,NaN,2.1,0.0,NaN,NaN
4467,2,8.3,1,8.3,NaN,8.3,8.3,8.3,NaN,0.0,NaN,NaN,8.3,0.0,NaN,NaN
3433,6,134.8,1,134.8,NaN,134.8,134.8,134.8,NaN,0.0,NaN,NaN,134.8,0.0,NaN,NaN
5604,4,535.525,4,330.0,-0.7720288818793803,457.2,1049.66,305.24,1.0355863308331934,302.3827502933989,349.16152456038645,349.16152456038645,2142.1,91435.32767500002,121913.77023333336,121913.77023333336
2841,6,731.0484375000001,32,1705.65,-1.0252474030948953,96.15,1705.65,4.15,0.4277074277518088,564.4855631962022,573.5179057255339,573.5179057255339,23393.550000000003,318643.95105693355,328922.78818780236,328922.78818780236
3723,6,124.14,1,124.14,NaN,124.14,124.14,124.14,NaN,0.0,NaN,NaN,124.14,0.0,NaN,NaN
4350,2,317.75,2,358.82,-1.9999999999999991,276.68,358.82,276.68,4.2012259871691304E-16,41.06999999999999,58.081751006663005,58.081751006663005,635.5,1686.7448999999995,3373.489799999999,3373.489799999999
4611,4,702.1,1,702.1,NaN,702.1,702.1,702.1,NaN,0.0,NaN,NaN,702.1,0.0,NaN,NaN
1723,5,315.96666666666664,3,685.0,-1.5000000000000002,202.9,685.0,60.0,0.5586748715715762,267.3877376063125,327.4817603063311,327.4817603063311,947.9,71496.20222222221,107244.30333333333,107244.30333333333
5630,6,543.4625,4,919.8,-0.9131301501877145,367.56,919.8,362.19,0.8974739105467464,226.8251110850604,261.91507788785276,261.91507788785276,2173.85,51449.63101874999,68599.50802499999,68599.50802499999
5981,6,172.01600000000002,5,186.6,-0.6507717073578108,23.4,326.77,23.4,0.08419409042725239,97.52890250587258,109.04062788704033,109.04062788704033,860.08,9511.886823999997,11889.858529999998,11889.858529999998
5656,6,352.5,3,158.0,-1.5000000000000013,852.8,852.8,46.7,0.6558157573516071,356.6716417098505,436.8317639549578,436.8317639549578,1057.5,127214.65999999997,190821.98999999996,190821.98999999996
6119,1,292.3233333333333,3,170.91,-1.4999999999999996,282.66,423.4,170.91,0.13949438298257674,103.30484026521806,126.52207330475315,126.52207330475315,876.97,10671.89002222222,16007.83503333333,16007.83503333333
6718,5,244.44333333333336,3,205.8,-1.5000000000000002,82.9,444.63,82.9,0.36892804697633674,150.18239717830525,183.935120717424,183.935120717424,733.33,22554.752422222227,33832.12863333334,33832.12863333334
6342,5,326.05,3,298.25,-1.4999999999999996,326.4,353.5,298.25,-0.02327055786668838,22.55707575610515,27.62666284588133,27.62666284588133,978.15,508.82166666666666,763.2325,763.2325
5781,2,179.15,3,287.45,-1.4999999999999991,17.7,287.45,17.7,-0.5898521157044448,116.36138391522621,142.51300817820103,142.51300817820103,537.45,13539.971666666665,20309.957499999997,20309.957499999997
6421,3,163.75000000000003,3,168.3,-1.4999999999999996,0.85,322.1,0.85,-0.05198237171621787,131.1892208478527,160.67332541526613,160.67332541526613,491.25000000000006,17210.61166666667,25815.917500000007,25815.917500000007
1913,5,145.53444444444446,9,369.14,-0.11912138212394563,25.68,530.42,9.95,1.1492646370320747,177.60200631443772,188.3753745259124,188.3753745259124,1309.8100000000002,31542.472646913575,35485.28172777777,35485.28172777777
5618,6,281.92499999999995,2,523.05,-1.9999999999999982,40.8,523.05,40.8,5.314512037978086E-16,241.12499999999997,341.0022452272125,341.0022452272125,563.8499999999999,58141.265624999985,116282.53124999997,116282.53124999997
3856,1,215.07499999999996,10,267.2,-0.14328325600884195,25.0,380.53,25.0,-0.2457833177898567,93.87001792372259,98.9476868799311,98.9476868799311,2150.7499999999995,8811.580265,9790.644738888888,9790.644738888888
2731,1,465.835,2,488.46,-2.0,443.21,488.46,443.21,0.0,22.625,31.996581848691275,31.996581848691275,931.67,511.890625,1023.78125,1023.78125
4021,4,5.583333333333333,3,0.85,-1.500000000000001,9.95,9.95,0.85,-0.14673241242574475,3.7240957142491498,4.561067126598043,4.561067126598043,16.75,13.868888888888884,20.803333333333327,20.803333333333327
2343,5,596.06,1,596.06,NaN,596.06,596.06,596.06,NaN,0.0,NaN,NaN,596.06,0.0,NaN,NaN
6004,2,238.14333333333335,6,110.45,0.35886663527578566,12.75,809.82,12.75,1.3622048706566372,272.5386372404634,298.5511188166386,298.5511188166386,1428.8600000000001,74277.3087888889,89132.77054666667,89132.77054666667
5996,6,526.02375,8,259.6,2.557994411195491,140.64,1987.19,140.64,2.054538759508155,567.030200296631,606.1807821325135,606.1807821325135,4208.19,321523.2480484375,367455.14062678575,367455.14062678575
6236,3,31.075,2,15.15,-1.9999999999999987,47.0,47.0,15.15,-4.503932219160013E-16,15.925,22.52135098079154,22.52135098079154,62.15,253.60562500000003,507.21125000000006,507.21125000000006
6595,3,339.6,1,339.6,NaN,339.6,339.6,339.6,NaN,0.0,NaN,NaN,339.6,0.0,NaN,NaN
5729,3,1088.04,3,409.7,-1.5,8.4,2846.02,8.4,0.6531687651693098,1253.8289842983638,1535.6206181215464,1535.6206181215464,3264.12,1572087.1218666667,2358130.6828,2358130.6828
5803,4,77.095,6,334.4,0.5911239044739625,11.1,334.4,2.89,1.5062707840328735,120.09466637476731,131.55711561903445,131.55711561903445,462.57,14422.728891666666,17307.27467,17307.27467
6707,3,287.74,1,287.74,NaN,287.74,287.74,287.74,NaN,0.0,NaN,NaN,287.74,0.0,NaN,NaN
4182,2,171.05,1,171.05,NaN,171.05,171.05,171.05,NaN,0.0,NaN,NaN,171.05,0.0,NaN,NaN
2597,4,174.64499999999998,2,171.85,-2.0,177.44,177.44,171.85,0.0,2.7950000000000017,3.952726906832803,3.952726906832803,349.28999999999996,7.812025000000009,15.624050000000018,15.624050000000018
5946,5,144.712,5,306.94,-0.8435832286428009,16.5,306.94,16.5,0.458643522089283,97.40451147662515,108.90155448844612,108.90155448844612,723.56,9487.638856,11859.548569999999,11859.548569999999
6280,6,215.67,3,416.69,-1.4999999999999996,27.5,416.69,27.5,0.12058898048768266,159.14575269230406,194.91294441365358,194.91294441365358,647.01,25327.370600000006,37991.05590000001,37991.05590000001
5993,6,926.295,6,935.54,0.6655239151479568,14.5,3404.0,14.5,1.482953627453906,1154.1114086567493,1264.2657047907294,1264.2657047907294,5557.7699999999995,1331973.1435916664,1598367.7723099997,1598367.7723099997
5390,4,126.01,2,248.27,-1.9999999999999998,3.75,248.27,3.75,0.0,122.26,172.9017501357346,172.9017501357346,252.02,14947.5076,29895.0152,29895.0152
5088,6,168.065,2,197.94,-2.0,138.19,197.94,138.19,0.0,29.875,42.249630175896215,42.249630175896215,336.13,892.515625,1785.03125,1785.03125
1753,2,588.0,1,588.0,NaN,588.0,588.0,588.0,NaN,0.0,NaN,NaN,588.0,0.0,NaN,NaN
6260,5,119.965,2,227.18,-1.9999999999999991,12.75,227.18,12.75,0.0,107.215,151.6249070898314,151.6249070898314,239.93,11495.056225,22990.11245,22990.11245
4227,6,148.74,1,148.74,NaN,148.74,148.74,148.74,NaN,0.0,NaN,NaN,148.74,0.0,NaN,NaN
6858,2,509.18,3,225.61,-1.5000000000000002,3.75,1298.18,3.75,0.6262750677444545,565.2115915890851,692.2399980498094,692.2399980498094,1527.54,319464.14326666674,479196.21490000014,479196.21490000014
1016,2,276.0,2,299.1,-2.0000000000000004,252.9,299.1,252.9,0.0,23.10000000000001,32.66833329081851,32.66833329081851,552.0,533.6100000000004,1067.2200000000007,1067.2200000000007
1991,4,162.35333333333335,3,272.54,-1.4999999999999991,12.75,272.54,12.75,-0.49272630022421104,109.65997821549222,134.30549591633746,134.30549591633746,487.06000000000006,12025.310822222227,18037.96623333334,18037.96623333334
3049,2,304.05,1,304.05,NaN,304.05,304.05,304.05,NaN,0.0,NaN,NaN,304.05,0.0,NaN,NaN
5115,2,176.76999999999998,2,189.98,-1.9999999999999971,163.56,189.98,163.56,3.9454061807761074E-16,13.209999999999994,18.681761158948575,18.681761158948575,353.53999999999996,174.50409999999982,349.00819999999965,349.00819999999965
3326,3,210.36333333333334,3,172.75,-1.5,250.0,250.0,172.75,0.09587347366965135,31.569616546434144,38.66472595704427,38.66472595704427,631.09,996.6406888888886,1494.9610333333328,1494.9610333333328
4700,5,292.11,1,292.11,NaN,292.11,292.11,292.11,NaN,0.0,NaN,NaN,292.11,0.0,NaN,NaN
1822,6,371.96,1,371.96,NaN,371.96,371.96,371.96,NaN,0.0,NaN,NaN,371.96,0.0,NaN,NaN
3219,3,160.66,1,160.66,NaN,160.66,160.66,160.66,NaN,0.0,NaN,NaN,160.66,0.0,NaN,NaN
4692,3,222.60666666666668,3,306.85,-1.5000000000000009,4.95,356.02,4.95,-0.6542552458276314,155.21005258108195,190.092715887099,190.092715887099,667.82,24090.160422222227,36135.24063333334,36135.24063333334
5505,5,256.82500000000005,2,211.55,-1.9999999999999991,302.1,302.1,211.55,0.0,45.275000000000006,64.02851903644188,64.02851903644188,513.6500000000001,2049.8256250000004,4099.651250000001,4099.651250000001
5952,4,614.7500000000001,3,206.46,-1.5000000000000036,494.91,1142.88,206.46,0.4304073466517976,391.57104361788555,479.5746274564575,479.5746274564575,1844.2500000000002,153327.88220000002,229991.82330000002,229991.82330000002
2018,4,166.86,1,166.86,NaN,166.86,166.86,166.86,NaN,0.0,NaN,NaN,166.86,0.0,NaN,NaN
6487,1,255.8,1,255.8,NaN,255.8,255.8,255.8,NaN,0.0,NaN,NaN,255.8,0.0,NaN,NaN
2778,1,139.435,2,139.77,-1.999999999999999,139.1,139.77,139.1,0.0,0.33500000000000796,0.4737615433949981,0.4737615433949981,278.87,0.11222500000000533,0.22445000000001067,0.22445000000001067
2315,3,972.7399999999999,3,883.41,-1.4999999999999998,18.5,2016.31,18.5,0.16249693696199727,818.0448584684501,1001.8962449774926,1001.8962449774926,2918.22,669197.3904666667,1003796.0857,1003796.0857
4802,4,453.72,1,453.72,NaN,453.72,453.72,453.72,NaN,0.0,NaN,NaN,453.72,0.0,NaN,NaN
5941,1,128.195,2,131.45,-2.0,124.94,131.45,124.94,0.0,3.2549999999999955,4.603265145524418,4.603265145524418,256.39,10.595024999999971,21.190049999999943,21.190049999999943
6086,6,311.40500000000003,4,157.81,-1.5136131987657129,154.97,553.14,154.97,0.37734152987852343,166.7058416043061,192.49532505145848,192.49532505145848,1245.6200000000001,27790.837624999996,37054.45016666666,37054.45016666666
4940,4,166.79999999999998,2,329.65,-2.000000000000001,3.95,329.65,3.95,0.0,162.85,230.30467863245852,230.30467863245852,333.59999999999997,26520.122499999998,53040.244999999995,53040.244999999995
1605,5,375.26,1,375.26,NaN,375.26,375.26,375.26,NaN,0.0,NaN,NaN,375.26,0.0,NaN,NaN
5724,3,1595.48,1,1595.48,NaN,1595.48,1595.48,1595.48,NaN,0.0,NaN,NaN,1595.48,0.0,NaN,NaN
6148,2,257.97499999999997,2,234.17,-1.9999999999999993,281.78,281.78,234.17,0.0,23.804999999999993,33.66535385229152,33.66535385229152,515.9499999999999,566.6780249999996,1133.3560499999992,1133.3560499999992
6428,3,494.17,1,494.17,NaN,494.17,494.17,494.17,NaN,0.0,NaN,NaN,494.17,0.0,NaN,NaN
4368,5,191.09,1,191.09,NaN,191.09,191.09,191.09,NaN,0.0,NaN,NaN,191.09,0.0,NaN,NaN
4022,2,151.98,1,151.98,NaN,151.98,151.98,151.98,NaN,0.0,NaN,NaN,151.98,0.0,NaN,NaN
5560,4,228.39499999999998,2,442.89,-2.0000000000000027,13.9,442.89,13.9,-3.7749273897286124E-16,214.495,303.34173806121703,303.34173806121703,456.78999999999996,46008.105025000004,92016.21005000001,92016.21005000001
5541,6,184.32666666666668,3,231.1,-1.5000000000000007,7.5,314.38,7.5,-0.4944254094703108,129.57531177744556,158.6966985583926,158.6966985583926,552.98,16789.761422222222,25184.64213333333,25184.64213333333
3968,2,85.0,1,85.0,NaN,85.0,85.0,85.0,NaN,0.0,NaN,NaN,85.0,0.0,NaN,NaN
5555,1,585.18,1,585.18,NaN,585.18,585.18,585.18,NaN,0.0,NaN,NaN,585.18,0.0,NaN,NaN
5048,2,497.4,2,624.55,-1.9999999999999973,370.25,624.55,370.25,4.530551135235684E-16,127.14999999999998,179.817254455739,179.817254455739,994.8,16167.122499999994,32334.244999999988,32334.244999999988
2511,3,130.19333333333336,3,383.66,-1.4999999999999993,1.45,383.66,1.45,0.7068400123617523,179.23551254022055,219.51777475487796,219.51777475487796,390.58000000000004,32125.36895555556,48188.05343333334,48188.05343333334
6451,3,122.33,1,122.33,NaN,122.33,122.33,122.33,NaN,0.0,NaN,NaN,122.33,0.0,NaN,NaN
1030,3,6.0,1,6.0,NaN,6.0,6.0,6.0,NaN,0.0,NaN,NaN,6.0,0.0,NaN,NaN
1359,2,543.41,1,543.41,NaN,543.41,543.41,543.41,NaN,0.0,NaN,NaN,543.41,0.0,NaN,NaN
1226,3,630.55,1,630.55,NaN,630.55,630.55,630.55,NaN,0.0,NaN,NaN,630.55,0.0,NaN,NaN
4144,2,504.67,1,504.67,NaN,504.67,504.67,504.67,NaN,0.0,NaN,NaN,504.67,0.0,NaN,NaN
3912,3,81.32500000000002,4,306.3,-0.6668532372484659,5.85,306.3,5.1,1.154459568415893,129.8939014157324,149.9885578969276,149.9885578969276,325.30000000000007,16872.425625000003,22496.567500000005,22496.567500000005
3277,4,8.67,1,8.67,NaN,8.67,8.67,8.67,NaN,0.0,NaN,NaN,8.67,0.0,NaN,NaN
2774,5,226.92,1,226.92,NaN,226.92,226.92,226.92,NaN,0.0,NaN,NaN,226.92,0.0,NaN,NaN
2504,6,177.18,2,157.27,-2.0000000000000004,197.09,197.09,157.27,0.0,19.909999999999997,28.156992026848318,28.156992026848318,354.36,396.4080999999999,792.8161999999998,792.8161999999998
5704,1,107.95,1,107.95,NaN,107.95,107.95,107.95,NaN,0.0,NaN,NaN,107.95,0.0,NaN,NaN
4616,4,193.92000000000002,2,201.44,-1.9999999999999996,186.4,201.44,186.4,0.0,7.519999999999996,10.634885989045669,10.634885989045669,387.84000000000003,56.55039999999994,113.10079999999988,113.10079999999988
5543,6,122.89500000000001,2,166.08,-1.9999999999999996,79.71,166.08,79.71,3.613694044266262E-16,43.18500000000001,61.07281269108213,61.07281269108213,245.79000000000002,1864.9442250000009,3729.8884500000017,3729.8884500000017
4776,1,285.56,1,285.56,NaN,285.56,285.56,285.56,NaN,0.0,NaN,NaN,285.56,0.0,NaN,NaN
1636,1,100.2,1,100.2,NaN,100.2,100.2,100.2,NaN,0.0,NaN,NaN,100.2,0.0,NaN,NaN
5748,6,178.75333333333333,3,524.74,-1.4999999999999993,6.42,524.74,5.1,0.7070913427821333,244.6501117014982,299.6339695917893,299.6339695917893,536.26,59853.677155555546,89780.51573333332,89780.51573333332
4528,1,555.99,1,555.99,NaN,555.99,555.99,555.99,NaN,0.0,NaN,NaN,555.99,0.0,NaN,NaN
5672,4,16.66,1,16.66,NaN,16.66,16.66,16.66,NaN,0.0,NaN,NaN,16.66,0.0,NaN,NaN
1305,1,361.35,1,361.35,NaN,361.35,361.35,361.35,NaN,0.0,NaN,NaN,361.35,0.0,NaN,NaN
2501,6,105.2,4,305.7,-0.6881900985530858,27.5,305.7,27.5,1.1285098150129196,116.20807308444624,134.1855245546255,134.1855245546255,420.8,13504.316249999998,18005.754999999997,18005.754999999997
2128,5,22.5,1,22.5,NaN,22.5,22.5,22.5,NaN,0.0,NaN,NaN,22.5,0.0,NaN,NaN
2838,4,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
6103,4,279.688,5,303.9,-1.1856011468215588,12.75,456.27,12.75,-0.4599165429906364,165.08853544689288,184.57459378256803,184.57459378256803,1398.44,27254.224536,34067.78067,34067.78067
4984,5,244.08,1,244.08,NaN,244.08,244.08,244.08,NaN,0.0,NaN,NaN,244.08,0.0,NaN,NaN
4271,6,254.4,1,254.4,NaN,254.4,254.4,254.4,NaN,0.0,NaN,NaN,254.4,0.0,NaN,NaN
4241,2,375.69,1,375.69,NaN,375.69,375.69,375.69,NaN,0.0,NaN,NaN,375.69,0.0,NaN,NaN
5952,2,258.3233333333334,6,335.3,-0.6972613071307432,12.95,596.91,12.95,0.49061973879434356,188.89256352634837,206.92143597671716,206.92143597671716,1549.9400000000003,35680.400555555556,42816.48066666666,42816.48066666666
5950,4,122.67333333333333,3,127.05,-1.5000000000000013,11.7,229.27,11.7,-0.07374714502854787,88.87647845308804,108.85101117276464,108.85101117276464,368.02,7899.028422222223,11848.542633333334,11848.542633333334
5780,4,255.595,4,405.16,-0.9395166988885268,47.62,405.16,47.62,-0.6270426812068289,130.3015482448309,150.45926790995625,150.45926790995625,1022.38,16978.493474999996,22637.991299999994,22637.991299999994
4513,4,426.68,2,268.86,-2.0000000000000027,584.5,584.5,268.86,4.738534081592084E-16,157.82,223.19118441372186,223.19118441372186,853.36,24907.1524,49814.3048,49814.3048
6111,4,237.82888888888888,9,318.84,0.40840593321565555,6.25,704.01,6.25,1.0062986691382607,204.30368096126165,216.69677734362156,216.69677734362156,2140.46,41739.99405432098,46957.4933111111,46957.4933111111
4792,4,676.1,1,676.1,NaN,676.1,676.1,676.1,NaN,0.0,NaN,NaN,676.1,0.0,NaN,NaN
3275,5,439.15333333333336,6,956.5,-0.9397844353485727,222.96,956.5,123.5,0.7443921149433271,290.7288142276617,318.4774593384384,318.4774593384384,2634.92,84523.24342222222,101427.89210666667,101427.89210666667
3469,2,365.55,1,365.55,NaN,365.55,365.55,365.55,NaN,0.0,NaN,NaN,365.55,0.0,NaN,NaN
4819,4,256.38,2,343.26,-1.9999999999999993,169.5,343.26,169.5,0.0,86.88,122.8668742989745,122.8668742989745,512.76,7548.134399999999,15096.268799999998,15096.268799999998
4340,5,338.75333333333333,3,397.96,-1.4999999999999984,357.6,397.96,260.7,-0.4557753411467977,57.59904243031206,70.54413181359122,70.54413181359122,1016.26,3317.6496888888887,4976.474533333333,4976.474533333333
4301,5,289.3566666666667,3,279.85,-1.4999999999999998,285.48,302.74,279.85,0.5340307911560372,9.738563663201166,11.927255901226115,11.927255901226115,868.07,94.8396222222221,142.25943333333316,142.25943333333316
6183,3,151.54125,8,241.26,-1.4557467219161546,42.65,374.9,9.9,0.3881347698771732,136.90280443050648,146.35525413356365,146.35525413356365,1212.33,18742.3778609375,21419.860412500002,21419.860412500002
1820,3,241.26,1,241.26,NaN,241.26,241.26,241.26,NaN,0.0,NaN,NaN,241.26,0.0,NaN,NaN
5892,6,136.24,3,345.85,-1.4999999999999984,44.15,345.85,18.72,0.6916031273895626,148.57979965885895,181.97234762457728,181.97234762457728,408.72,22075.956866666664,33113.9353,33113.9353
6055,2,247.40750000000003,4,111.78,-1.3941142960723372,9.35,547.2,9.35,0.32304091514705285,206.39878674243704,238.3287901723164,238.3287901723164,989.6300000000001,42600.45916875001,56800.61222500001,56800.61222500001
5913,6,218.45,1,218.45,NaN,218.45,218.45,218.45,NaN,0.0,NaN,NaN,218.45,0.0,NaN,NaN
2520,2,155.985,2,131.7,-1.999999999999999,180.27,180.27,131.7,0.0,24.28500000000001,34.34417636223063,34.34417636223063,311.97,589.7612250000005,1179.522450000001,1179.522450000001
6270,3,106.475,2,105.85,-2.0,107.1,107.1,105.85,0.0,0.625,0.8838834764831844,0.8838834764831844,212.95,0.390625,0.78125,0.78125
2693,3,97.05666666666667,3,257.97,-1.4999999999999973,26.25,257.97,6.95,0.691951505445652,114.05539044205186,139.68875449846826,139.68875449846826,291.17,13008.632088888893,19512.94813333334,19512.94813333334
3630,2,720.9222222222222,9,475.2,-1.1818618566759316,20.0,1809.7,20.0,0.448098854651835,607.9928945085127,644.8738479303099,644.8738479303099,6488.3,369655.35977283947,415862.2797444444,415862.2797444444
6210,5,114.79666666666667,3,130.56,-1.4999999999999996,166.08,166.08,47.75,-0.44478850036423,49.577274587814486,60.71951278899835,60.71951278899835,344.39,2457.9061555555563,3686.8592333333345,3686.8592333333345
2932,3,343.62,1,343.62,NaN,343.62,343.62,343.62,NaN,0.0,NaN,NaN,343.62,0.0,NaN,NaN
2577,2,106.5,1,106.5,NaN,106.5,106.5,106.5,NaN,0.0,NaN,NaN,106.5,0.0,NaN,NaN
5951,6,202.195,2,394.44,-2.000000000000001,9.95,394.44,9.95,0.0,192.245,271.87548629841564,271.87548629841564,404.39,36958.140025,73916.28005,73916.28005
4121,2,206.83,2,405.16,-2.0000000000000013,8.5,405.16,8.5,0.0,198.33,280.48097582545597,280.48097582545597,413.66,39334.78890000001,78669.57780000001,78669.57780000001
3222,3,489.05,1,489.05,NaN,489.05,489.05,489.05,NaN,0.0,NaN,NaN,489.05,0.0,NaN,NaN
5952,3,405.09,3,564.5,-1.5,179.5,564.5,179.5,-0.5396069631825273,163.994093999347,200.85092556421043,200.85092556421043,1215.27,26894.062866666663,40341.0943,40341.0943
